,Characteristic.Name,SAMPLE_DATE,Depth,Result.Value,Result.Unit,SITE_PWL_ID,SITE_HISTORY_ID
97085,DISSOLVED_OXYGEN,9/7/2012,9.09,5.39,mg/L,1306-0037,sturgeon_pool
97086,DISSOLVED_OXYGEN,9/7/2012,12.31,4.34,mg/L,1306-0037,sturgeon_pool
97087,DISSOLVED_OXYGEN,7/22/2019,8.153,2.6,mg/L,1306-0037,sturgeon_pool
97088,DISSOLVED_OXYGEN,9/11/2013,12,2.04,mg/L,1306-0037,sturgeon_pool
97089,DISSOLVED_OXYGEN,7/16/2013,,7.5,mg/L,1306-0037,sturgeon_pool
97090,DISSOLVED_OXYGEN,8/12/2019,-0.031,5.44,mg/L,1306-0037,sturgeon_pool
97091,DISSOLVED_OXYGEN,8/12/2019,7.012,4.29,mg/L,1306-0037,sturgeon_pool
97092,DISSOLVED_OXYGEN,9/7/2012,17.13,0,mg/L,1306-0037,sturgeon_pool
97093,DISSOLVED_OXYGEN,8/12/2019,7.884,4.17,mg/L,1306-0037,sturgeon_pool
97094,DISSOLVED_OXYGEN,7/22/2019,8.155,2.79,mg/L,1306-0037,sturgeon_pool
97095,DISSOLVED_OXYGEN,7/16/2013,4.01,5.88,mg/L,1306-0037,sturgeon_pool
97096,DISSOLVED_OXYGEN,9/7/2012,,5.88,mg/L,1306-0037,sturgeon_pool
97097,DISSOLVED_OXYGEN,8/12/2019,1.529,5.39,mg/L,1306-0037,sturgeon_pool
97098,DISSOLVED_OXYGEN,8/12/2019,9.058,3.8,mg/L,1306-0037,sturgeon_pool
97099,DISSOLVED_OXYGEN,9/11/2013,2.96,5.55,mg/L,1306-0037,sturgeon_pool
97100,DISSOLVED_OXYGEN,9/11/2013,0.07,6.08,mg/L,1306-0037,sturgeon_pool
97101,DISSOLVED_OXYGEN,7/16/2013,13.97,1.84,mg/L,1306-0037,sturgeon_pool
97102,DISSOLVED_OXYGEN,8/12/2019,12.158,0.6,mg/L,1306-0037,sturgeon_pool
97103,DISSOLVED_OXYGEN,8/12/2019,12.95,0.19,mg/L,1306-0037,sturgeon_pool
97104,DISSOLVED_OXYGEN,9/11/2013,6.01,1.54,mg/L,1306-0037,sturgeon_pool
97105,DISSOLVED_OXYGEN,8/12/2019,12.935,0.16,mg/L,1306-0037,sturgeon_pool
97106,DISSOLVED_OXYGEN,8/12/2019,1.473,5.33,mg/L,1306-0037,sturgeon_pool
97107,DISSOLVED_OXYGEN,6/18/2013,13.35,8.72,mg/L,1306-0037,sturgeon_pool
97108,DISSOLVED_OXYGEN,8/13/2013,22,1.83,mg/L,1306-0037,sturgeon_pool
97109,DISSOLVED_OXYGEN,8/12/2019,2.945,5.22,mg/L,1306-0037,sturgeon_pool
97110,DISSOLVED_OXYGEN,8/12/2019,7.026,4.24,mg/L,1306-0037,sturgeon_pool
97111,DISSOLVED_OXYGEN,8/12/2019,4.024,5.07,mg/L,1306-0037,sturgeon_pool
97112,DISSOLVED_OXYGEN,8/12/2019,5.09,4.66,mg/L,1306-0037,sturgeon_pool
97113,DISSOLVED_OXYGEN,7/16/2013,1.03,7.5,mg/L,1306-0037,sturgeon_pool
97114,DISSOLVED_OXYGEN,9/3/2019,13.671,0.39,mg/L,1306-0037,sturgeon_pool
97115,DISSOLVED_OXYGEN,8/13/2013,14,7.57,mg/L,1306-0037,sturgeon_pool
97116,DISSOLVED_OXYGEN,8/12/2019,11.027,2.61,mg/L,1306-0037,sturgeon_pool
97117,DISSOLVED_OXYGEN,8/12/2019,13.647,0.15,mg/L,1306-0037,sturgeon_pool
97118,DISSOLVED_OXYGEN,9/11/2013,5.05,2.54,mg/L,1306-0037,sturgeon_pool
97119,DISSOLVED_OXYGEN,8/12/2019,8.026,4.09,mg/L,1306-0037,sturgeon_pool
97120,DISSOLVED_OXYGEN,7/16/2013,7.02,6.23,mg/L,1306-0037,sturgeon_pool
97121,DISSOLVED_OXYGEN,8/12/2019,6.356,4.33,mg/L,1306-0037,sturgeon_pool
97122,DISSOLVED_OXYGEN,8/12/2019,10.959,3.35,mg/L,1306-0037,sturgeon_pool
97123,DISSOLVED_OXYGEN,7/22/2019,2.505,8.19,mg/L,1306-0037,sturgeon_pool
97124,DISSOLVED_OXYGEN,7/22/2019,10.931,0.32,mg/L,1306-0037,sturgeon_pool
97125,DISSOLVED_OXYGEN,8/12/2019,12.089,0.49,mg/L,1306-0037,sturgeon_pool
97126,DISSOLVED_OXYGEN,8/12/2019,12.958,0.27,mg/L,1306-0037,sturgeon_pool
96802,Chl_ugL,7/22/2019,12.77,5.47,ug/L,1306-0037,sturgeon_pool
96803,Chl_ugL,7/22/2019,5.395,8.83,ug/L,1306-0037,sturgeon_pool
96804,Chl_ugL,7/22/2019,-0.139,25.05,ug/L,1306-0037,sturgeon_pool
96805,Chl_ugL,7/22/2019,11.857,6.12,ug/L,1306-0037,sturgeon_pool
96806,Chl_ugL,8/12/2019,7.974,4.31,ug/L,1306-0037,sturgeon_pool
96807,Chl_ugL,8/12/2019,9.055,3.83,ug/L,1306-0037,sturgeon_pool
96808,Chl_ugL,8/12/2019,10.959,4.02,ug/L,1306-0037,sturgeon_pool
96809,Chl_ugL,8/12/2019,9.058,3.81,ug/L,1306-0037,sturgeon_pool
96810,Chl_ugL,8/12/2019,9.068,3.81,ug/L,1306-0037,sturgeon_pool
96811,Chl_ugL,8/12/2019,7.026,4.11,ug/L,1306-0037,sturgeon_pool
96812,Chl_ugL,8/12/2019,1.793,5.21,ug/L,1306-0037,sturgeon_pool
96813,Chl_ugL,8/12/2019,11.95,4.83,ug/L,1306-0037,sturgeon_pool
96814,Chl_ugL,8/12/2019,11.01,4.63,ug/L,1306-0037,sturgeon_pool
96815,Chl_ugL,8/12/2019,12.928,6.47,ug/L,1306-0037,sturgeon_pool
96816,Chl_ugL,9/3/2019,6.203,5.26,ug/L,1306-0037,sturgeon_pool
96817,Chl_ugL,9/3/2019,9.813,5.28,ug/L,1306-0037,sturgeon_pool
96818,Chl_ugL,7/22/2019,14.3,4.98,ug/L,1306-0037,sturgeon_pool
96819,Chl_ugL,7/22/2019,8.155,5.98,ug/L,1306-0037,sturgeon_pool
96820,Chl_ugL,7/22/2019,-0.141,26.43,ug/L,1306-0037,sturgeon_pool
96821,Chl_ugL,7/22/2019,13.699,4.68,ug/L,1306-0037,sturgeon_pool
96822,Chl_ugL,7/22/2019,12.783,5.3,ug/L,1306-0037,sturgeon_pool
96823,Chl_ugL,7/22/2019,3.498,7.9,ug/L,1306-0037,sturgeon_pool
96824,Chl_ugL,7/22/2019,8.153,5.84,ug/L,1306-0037,sturgeon_pool
96825,Chl_ugL,7/22/2019,9.05,5.87,ug/L,1306-0037,sturgeon_pool
96826,Chl_ugL,7/22/2019,8.196,5.98,ug/L,1306-0037,sturgeon_pool
96827,Chl_ugL,7/22/2019,4.501,7.77,ug/L,1306-0037,sturgeon_pool
96828,Chl_ugL,7/22/2019,10.075,6.86,ug/L,1306-0037,sturgeon_pool
96829,Chl_ugL,7/22/2019,9.052,5.69,ug/L,1306-0037,sturgeon_pool
96830,Chl_ugL,7/22/2019,12.764,5.29,ug/L,1306-0037,sturgeon_pool
96831,Chl_ugL,7/22/2019,7.262,6.81,ug/L,1306-0037,sturgeon_pool
96832,Chl_ugL,7/22/2019,9.047,5.8,ug/L,1306-0037,sturgeon_pool
96833,Chl_ugL,7/22/2019,8.155,6.11,ug/L,1306-0037,sturgeon_pool
96834,Chl_ugL,7/22/2019,12.792,5.87,ug/L,1306-0037,sturgeon_pool
96835,Chl_ugL,8/12/2019,0.975,5.52,ug/L,1306-0037,sturgeon_pool
96836,Chl_ugL,8/12/2019,5.134,3.85,ug/L,1306-0037,sturgeon_pool
96837,Chl_ugL,8/12/2019,12.961,5.96,ug/L,1306-0037,sturgeon_pool
96838,Chl_ugL,8/12/2019,12.95,6.38,ug/L,1306-0037,sturgeon_pool
96839,Chl_ugL,8/12/2019,9.078,4.07,ug/L,1306-0037,sturgeon_pool
96840,Chl_ugL,8/12/2019,4.024,4.23,ug/L,1306-0037,sturgeon_pool
96841,Chl_ugL,8/12/2019,4.017,4.39,ug/L,1306-0037,sturgeon_pool
96842,Chl_ugL,8/12/2019,11.018,4.5,ug/L,1306-0037,sturgeon_pool
96843,Chl_ugL,8/12/2019,12.053,5.46,ug/L,1306-0037,sturgeon_pool
96844,Chl_ugL,8/12/2019,6.356,3.83,ug/L,1306-0037,sturgeon_pool
96845,Chl_ugL,8/12/2019,13.867,5.46,ug/L,1306-0037,sturgeon_pool
96846,Chl_ugL,8/12/2019,4.026,4.35,ug/L,1306-0037,sturgeon_pool
96847,Chl_ugL,8/12/2019,12.148,5.78,ug/L,1306-0037,sturgeon_pool
96848,Chl_ugL,8/12/2019,10.991,4.49,ug/L,1306-0037,sturgeon_pool
96849,Chl_ugL,8/12/2019,11.022,4.51,ug/L,1306-0037,sturgeon_pool
96850,Chl_ugL,8/12/2019,2.945,4.55,ug/L,1306-0037,sturgeon_pool
96851,Chl_ugL,8/12/2019,12.026,5.45,ug/L,1306-0037,sturgeon_pool
96852,Chl_ugL,8/12/2019,-0.034,4.15,ug/L,1306-0037,sturgeon_pool
96853,Chl_ugL,8/12/2019,1.473,5.35,ug/L,1306-0037,sturgeon_pool
96854,Chl_ugL,8/12/2019,13.937,5.31,ug/L,1306-0037,sturgeon_pool
96855,Chl_ugL,8/12/2019,13.838,5.43,ug/L,1306-0037,sturgeon_pool
96856,Chl_ugL,8/12/2019,11.027,4.6,ug/L,1306-0037,sturgeon_pool
96857,Chl_ugL,8/12/2019,2.857,4.8,ug/L,1306-0037,sturgeon_pool
96858,Chl_ugL,8/12/2019,13.647,6.39,ug/L,1306-0037,sturgeon_pool
96859,Chl_ugL,8/12/2019,-0.031,4.07,ug/L,1306-0037,sturgeon_pool
96860,Chl_ugL,9/3/2019,9.37,6.28,ug/L,1306-0037,sturgeon_pool
96861,Chl_ugL,9/3/2019,11.387,4.62,ug/L,1306-0037,sturgeon_pool
96862,Chl_ugL,9/3/2019,0.736,5.09,ug/L,1306-0037,sturgeon_pool
96863,Chl_ugL,9/3/2019,0.784,5.33,ug/L,1306-0037,sturgeon_pool
96864,Chl_ugL,9/3/2019,2.862,5.64,ug/L,1306-0037,sturgeon_pool
96865,Chl_ugL,9/3/2019,4.261,5.48,ug/L,1306-0037,sturgeon_pool
96866,Chl_ugL,8/12/2019,8.026,4.2,ug/L,1306-0037,sturgeon_pool
96867,Chl_ugL,8/12/2019,1.374,5.49,ug/L,1306-0037,sturgeon_pool
96868,Chl_ugL,7/22/2019,2.505,13.24,ug/L,1306-0037,sturgeon_pool
96869,Chl_ugL,8/12/2019,1.529,4.84,ug/L,1306-0037,sturgeon_pool
96870,Chl_ugL,8/12/2019,7.884,4.21,ug/L,1306-0037,sturgeon_pool
96871,Chl_ugL,8/12/2019,10.188,3.93,ug/L,1306-0037,sturgeon_pool
96872,Chl_ugL,8/12/2019,6.353,3.73,ug/L,1306-0037,sturgeon_pool
96873,Chl_ugL,7/22/2019,13.633,5.13,ug/L,1306-0037,sturgeon_pool
96874,Chl_ugL,7/22/2019,10.05,5.73,ug/L,1306-0037,sturgeon_pool
96875,Chl_ugL,8/12/2019,7.046,3.98,ug/L,1306-0037,sturgeon_pool
96876,Chl_ugL,8/12/2019,12.945,6.45,ug/L,1306-0037,sturgeon_pool
96877,Chl_ugL,9/3/2019,14.769,6.86,ug/L,1306-0037,sturgeon_pool
96878,Chl_ugL,7/22/2019,1.053,23.09,ug/L,1306-0037,sturgeon_pool
96879,Chl_ugL,7/22/2019,14.335,4.91,ug/L,1306-0037,sturgeon_pool
96880,Chl_ugL,7/22/2019,14.287,5.07,ug/L,1306-0037,sturgeon_pool
96881,Chl_ugL,7/22/2019,12.779,5.5,ug/L,1306-0037,sturgeon_pool
96882,Chl_ugL,7/22/2019,14.435,4.99,ug/L,1306-0037,sturgeon_pool
96883,Chl_ugL,7/22/2019,6.284,7.42,ug/L,1306-0037,sturgeon_pool
96884,Chl_ugL,7/22/2019,11.864,6.64,ug/L,1306-0037,sturgeon_pool
96885,Chl_ugL,7/22/2019,3.495,7.33,ug/L,1306-0037,sturgeon_pool
96886,Chl_ugL,7/22/2019,12.756,5.3,ug/L,1306-0037,sturgeon_pool
96887,Chl_ugL,7/22/2019,10.931,7.31,ug/L,1306-0037,sturgeon_pool
96888,Chl_ugL,8/12/2019,12.11,5.62,ug/L,1306-0037,sturgeon_pool
96889,Chl_ugL,8/12/2019,12.089,5.59,ug/L,1306-0037,sturgeon_pool
96890,Chl_ugL,8/12/2019,1.133,5.62,ug/L,1306-0037,sturgeon_pool
96891,Chl_ugL,8/12/2019,7.012,3.94,ug/L,1306-0037,sturgeon_pool
96892,Chl_ugL,8/12/2019,-0.023,3.99,ug/L,1306-0037,sturgeon_pool
96893,Chl_ugL,8/12/2019,5.09,3.93,ug/L,1306-0037,sturgeon_pool
96894,Chl_ugL,8/12/2019,13.788,5.52,ug/L,1306-0037,sturgeon_pool
96895,Chl_ugL,8/12/2019,10.143,4.02,ug/L,1306-0037,sturgeon_pool
96896,Chl_ugL,8/12/2019,12.158,5.98,ug/L,1306-0037,sturgeon_pool
96897,Chl_ugL,8/12/2019,1.856,5.09,ug/L,1306-0037,sturgeon_pool
96898,Chl_ugL,8/12/2019,10.169,4.04,ug/L,1306-0037,sturgeon_pool
96899,Chl_ugL,8/12/2019,12.958,6.34,ug/L,1306-0037,sturgeon_pool
96900,Chl_ugL,8/12/2019,6.076,3.81,ug/L,1306-0037,sturgeon_pool
96901,Chl_ugL,8/12/2019,6.203,3.8,ug/L,1306-0037,sturgeon_pool
96902,Chl_ugL,8/12/2019,1.279,5.43,ug/L,1306-0037,sturgeon_pool
96903,Chl_ugL,8/12/2019,9.06,3.78,ug/L,1306-0037,sturgeon_pool
96904,Chl_ugL,8/12/2019,13.708,5.95,ug/L,1306-0037,sturgeon_pool
96905,Chl_ugL,8/12/2019,2.984,4.68,ug/L,1306-0037,sturgeon_pool
96906,Chl_ugL,8/12/2019,12.942,6.47,ug/L,1306-0037,sturgeon_pool
96907,Chl_ugL,8/12/2019,12.935,6.55,ug/L,1306-0037,sturgeon_pool
96908,Chl_ugL,9/3/2019,14.357,5.12,ug/L,1306-0037,sturgeon_pool
96909,Chl_ugL,9/3/2019,12.529,4.12,ug/L,1306-0037,sturgeon_pool
96910,Chl_ugL,9/3/2019,7.946,5.82,ug/L,1306-0037,sturgeon_pool
96911,Chl_ugL,9/3/2019,13.671,6.63,ug/L,1306-0037,sturgeon_pool
96692,Chl_RFU,7/22/2019,14.435,1.28,,1306-0037,sturgeon_pool
96693,Chl_RFU,7/22/2019,9.047,1.49,,1306-0037,sturgeon_pool
96694,Chl_RFU,7/22/2019,13.699,1.2,,1306-0037,sturgeon_pool
96695,Chl_RFU,7/22/2019,6.284,1.9,,1306-0037,sturgeon_pool
96696,Chl_RFU,7/22/2019,3.495,1.87,,1306-0037,sturgeon_pool
96697,Chl_RFU,8/12/2019,11.018,1.1,,1306-0037,sturgeon_pool
96698,Chl_RFU,8/12/2019,7.884,1.03,,1306-0037,sturgeon_pool
96699,Chl_RFU,8/12/2019,11.01,1.13,,1306-0037,sturgeon_pool
96700,Chl_RFU,8/12/2019,12.928,1.57,,1306-0037,sturgeon_pool
96701,Chl_RFU,9/3/2019,0.784,1.3,,1306-0037,sturgeon_pool
96702,Chl_RFU,9/3/2019,13.671,1.61,,1306-0037,sturgeon_pool
96703,Chl_RFU,9/3/2019,2.862,1.37,,1306-0037,sturgeon_pool
96704,Chl_RFU,9/3/2019,12.529,1.01,,1306-0037,sturgeon_pool
96705,Chl_RFU,7/22/2019,4.501,1.99,,1306-0037,sturgeon_pool
96706,Chl_RFU,7/22/2019,5.395,2.25,,1306-0037,sturgeon_pool
96707,Chl_RFU,7/22/2019,8.153,1.5,,1306-0037,sturgeon_pool
96708,Chl_RFU,7/22/2019,-0.141,6.7,,1306-0037,sturgeon_pool
96709,Chl_RFU,7/22/2019,12.764,1.36,,1306-0037,sturgeon_pool
96710,Chl_RFU,7/22/2019,8.155,1.53,,1306-0037,sturgeon_pool
96711,Chl_RFU,7/22/2019,11.864,1.7,,1306-0037,sturgeon_pool
96712,Chl_RFU,7/22/2019,10.931,1.87,,1306-0037,sturgeon_pool
96713,Chl_RFU,7/22/2019,12.779,1.41,,1306-0037,sturgeon_pool
96714,Chl_RFU,7/22/2019,10.05,1.47,,1306-0037,sturgeon_pool
96715,Chl_RFU,8/12/2019,9.06,0.92,,1306-0037,sturgeon_pool
96716,Chl_RFU,8/12/2019,13.937,1.29,,1306-0037,sturgeon_pool
96717,Chl_RFU,8/12/2019,8.026,1.02,,1306-0037,sturgeon_pool
96718,Chl_RFU,8/12/2019,13.708,1.45,,1306-0037,sturgeon_pool
96719,Chl_RFU,8/12/2019,12.95,1.55,,1306-0037,sturgeon_pool
96720,Chl_RFU,8/12/2019,10.959,0.98,,1306-0037,sturgeon_pool
96721,Chl_RFU,8/12/2019,10.169,0.98,,1306-0037,sturgeon_pool
96722,Chl_RFU,8/12/2019,4.024,1.03,,1306-0037,sturgeon_pool
96723,Chl_RFU,8/12/2019,1.473,1.3,,1306-0037,sturgeon_pool
96724,Chl_RFU,8/12/2019,13.647,1.55,,1306-0037,sturgeon_pool
96725,Chl_RFU,8/12/2019,6.356,0.93,,1306-0037,sturgeon_pool
96726,Chl_RFU,8/12/2019,5.09,0.96,,1306-0037,sturgeon_pool
96727,Chl_RFU,8/12/2019,7.012,0.96,,1306-0037,sturgeon_pool
96728,Chl_RFU,8/12/2019,-0.023,0.97,,1306-0037,sturgeon_pool
96729,Chl_RFU,8/12/2019,4.026,1.06,,1306-0037,sturgeon_pool
96730,Chl_RFU,8/12/2019,1.793,1.27,,1306-0037,sturgeon_pool
96731,Chl_RFU,8/12/2019,12.026,1.33,,1306-0037,sturgeon_pool
96732,Chl_RFU,8/12/2019,10.188,0.96,,1306-0037,sturgeon_pool
96733,Chl_RFU,8/12/2019,12.148,1.41,,1306-0037,sturgeon_pool
96734,Chl_RFU,8/12/2019,13.838,1.32,,1306-0037,sturgeon_pool
96735,Chl_RFU,8/12/2019,12.935,1.59,,1306-0037,sturgeon_pool
96736,Chl_RFU,8/12/2019,13.788,1.34,,1306-0037,sturgeon_pool
96737,Chl_RFU,8/12/2019,12.053,1.33,,1306-0037,sturgeon_pool
96738,Chl_RFU,8/12/2019,13.867,1.33,,1306-0037,sturgeon_pool
96739,Chl_RFU,8/12/2019,12.11,1.37,,1306-0037,sturgeon_pool
96740,Chl_RFU,8/12/2019,10.143,0.98,,1306-0037,sturgeon_pool
96741,Chl_RFU,8/12/2019,1.374,1.34,,1306-0037,sturgeon_pool
96742,Chl_RFU,8/12/2019,10.991,1.09,,1306-0037,sturgeon_pool
96743,Chl_RFU,8/12/2019,1.529,1.18,,1306-0037,sturgeon_pool
96744,Chl_RFU,8/12/2019,11.95,1.18,,1306-0037,sturgeon_pool
96745,Chl_RFU,8/12/2019,12.942,1.57,,1306-0037,sturgeon_pool
96746,Chl_RFU,8/12/2019,2.857,1.17,,1306-0037,sturgeon_pool
96747,Chl_RFU,8/12/2019,1.856,1.24,,1306-0037,sturgeon_pool
96748,Chl_RFU,8/12/2019,4.017,1.07,,1306-0037,sturgeon_pool
96749,Chl_RFU,8/12/2019,6.076,0.93,,1306-0037,sturgeon_pool
96750,Chl_RFU,8/12/2019,9.055,0.93,,1306-0037,sturgeon_pool
96751,Chl_RFU,8/12/2019,2.984,1.14,,1306-0037,sturgeon_pool
96752,Chl_RFU,9/3/2019,6.203,1.28,,1306-0037,sturgeon_pool
96753,Chl_RFU,9/3/2019,9.813,1.29,,1306-0037,sturgeon_pool
96754,Chl_RFU,9/3/2019,0.736,1.24,,1306-0037,sturgeon_pool
96755,Chl_RFU,7/22/2019,10.075,1.76,,1306-0037,sturgeon_pool
96756,Chl_RFU,7/22/2019,13.633,1.32,,1306-0037,sturgeon_pool
96757,Chl_RFU,7/22/2019,3.498,2.02,,1306-0037,sturgeon_pool
96758,Chl_RFU,7/22/2019,12.77,1.4,,1306-0037,sturgeon_pool
96759,Chl_RFU,8/12/2019,-0.034,1.01,,1306-0037,sturgeon_pool
96760,Chl_RFU,8/12/2019,6.353,0.91,,1306-0037,sturgeon_pool
96761,Chl_RFU,8/12/2019,5.134,0.94,,1306-0037,sturgeon_pool
96762,Chl_RFU,8/12/2019,9.058,0.93,,1306-0037,sturgeon_pool
96763,Chl_RFU,9/3/2019,14.357,1.25,,1306-0037,sturgeon_pool
96764,Chl_RFU,9/3/2019,11.387,1.13,,1306-0037,sturgeon_pool
96765,Chl_RFU,9/3/2019,9.37,1.53,,1306-0037,sturgeon_pool
96766,Chl_RFU,9/3/2019,7.946,1.42,,1306-0037,sturgeon_pool
96767,Chl_RFU,7/22/2019,9.05,1.5,,1306-0037,sturgeon_pool
96768,Chl_RFU,7/22/2019,14.335,1.26,,1306-0037,sturgeon_pool
96769,Chl_RFU,7/22/2019,11.857,1.57,,1306-0037,sturgeon_pool
96770,Chl_RFU,7/22/2019,1.053,5.85,,1306-0037,sturgeon_pool
96771,Chl_RFU,7/22/2019,-0.139,6.35,,1306-0037,sturgeon_pool
96772,Chl_RFU,7/22/2019,14.287,1.3,,1306-0037,sturgeon_pool
96773,Chl_RFU,7/22/2019,12.756,1.36,,1306-0037,sturgeon_pool
96774,Chl_RFU,7/22/2019,7.262,1.74,,1306-0037,sturgeon_pool
96775,Chl_RFU,7/22/2019,2.505,3.37,,1306-0037,sturgeon_pool
96776,Chl_RFU,7/22/2019,8.155,1.56,,1306-0037,sturgeon_pool
96777,Chl_RFU,7/22/2019,12.783,1.36,,1306-0037,sturgeon_pool
96778,Chl_RFU,7/22/2019,8.196,1.53,,1306-0037,sturgeon_pool
96779,Chl_RFU,7/22/2019,14.3,1.28,,1306-0037,sturgeon_pool
96780,Chl_RFU,7/22/2019,9.052,1.46,,1306-0037,sturgeon_pool
96781,Chl_RFU,7/22/2019,12.792,1.5,,1306-0037,sturgeon_pool
96782,Chl_RFU,8/12/2019,6.203,0.92,,1306-0037,sturgeon_pool
96783,Chl_RFU,8/12/2019,11.022,1.1,,1306-0037,sturgeon_pool
96784,Chl_RFU,8/12/2019,7.026,1,,1306-0037,sturgeon_pool
96785,Chl_RFU,8/12/2019,12.961,1.45,,1306-0037,sturgeon_pool
96786,Chl_RFU,8/12/2019,12.958,1.54,,1306-0037,sturgeon_pool
96787,Chl_RFU,8/12/2019,1.279,1.32,,1306-0037,sturgeon_pool
96788,Chl_RFU,8/12/2019,12.158,1.45,,1306-0037,sturgeon_pool
96789,Chl_RFU,8/12/2019,7.046,0.97,,1306-0037,sturgeon_pool
96790,Chl_RFU,8/12/2019,7.974,1.05,,1306-0037,sturgeon_pool
96791,Chl_RFU,8/12/2019,9.078,0.99,,1306-0037,sturgeon_pool
96792,Chl_RFU,8/12/2019,1.133,1.37,,1306-0037,sturgeon_pool
96793,Chl_RFU,8/12/2019,0.975,1.34,,1306-0037,sturgeon_pool
96794,Chl_RFU,8/12/2019,12.945,1.57,,1306-0037,sturgeon_pool
96795,Chl_RFU,8/12/2019,12.089,1.36,,1306-0037,sturgeon_pool
96796,Chl_RFU,8/12/2019,9.068,0.93,,1306-0037,sturgeon_pool
96797,Chl_RFU,8/12/2019,-0.031,0.99,,1306-0037,sturgeon_pool
96798,Chl_RFU,8/12/2019,2.945,1.11,,1306-0037,sturgeon_pool
96799,Chl_RFU,8/12/2019,11.027,1.12,,1306-0037,sturgeon_pool
96800,Chl_RFU,9/3/2019,14.769,1.67,,1306-0037,sturgeon_pool
96801,Chl_RFU,9/3/2019,4.261,1.34,,1306-0037,sturgeon_pool
